vehicle_id,status,scheduled_depart_s,sampled_headway_s,actual_depart_s,depart_delay_s,actual_entry_headway_s,arrival_s,duration_s,route_length_m,waiting_time_s,time_loss_s,preferred_speed_mps,trajectory_samples,min_gap_m,preferred_tau_s
veh_003218,completed,19357.981338,5.840232,19358.000000,0.018662,5.000000,20226.000,868.000,16093.440000,0.000,313.921,22.817990,868,2.951274,1.233399
veh_003219,completed,19364.784710,6.803372,19365.000000,0.215290,7.000000,20228.000,863.000,16093.440000,0.000,308.960,19.651009,863,2.656080,1.597897
veh_003220,completed,19369.574724,4.790013,19370.000000,0.425276,5.000000,20230.000,860.000,16093.440000,0.000,306.064,19.066734,860,1.268933,1.850418
veh_003221,completed,19374.338753,4.764029,19375.000000,0.661247,5.000000,20233.000,858.000,16093.440000,0.000,303.769,22.073680,858,2.988272,2.088111
veh_003222,completed,19378.695991,4.357238,19379.000000,0.304009,4.000000,20235.000,856.000,16093.440000,0.000,301.667,21.236077,856,2.789956,1.579398
veh_003223,completed,19384.480811,5.784820,19385.000000,0.519189,6.000000,20237.000,852.000,16093.440000,0.000,297.824,20.784433,852,3.214321,1.657748
veh_003224,completed,19391.165301,6.684490,19392.000000,0.834699,7.000000,20239.000,847.000,16093.440000,0.000,293.059,20.230334,847,3.357521,1.548287
veh_003225,completed,19401.286634,10.121333,19402.000000,0.713366,10.000000,20241.000,839.000,16093.440000,0.000,285.130,21.786478,839,3.594273,2.189954
veh_003226,completed,19409.034452,7.747818,19410.000000,0.965548,8.000000,20243.000,833.000,16093.440000,0.000,278.995,23.661057,833,1.828867,2.088192
veh_003227,completed,19413.141893,4.107441,19414.000000,0.858107,4.000000,20245.000,831.000,16093.440000,0.000,277.151,22.813332,831,1.885899,1.720004
veh_003228,completed,19416.836697,3.694804,19417.000000,0.163303,3.000000,20268.000,851.000,16093.440000,0.000,296.859,18.531149,851,2.971794,1.724948
veh_003229,completed,19422.671278,5.834581,19423.000000,0.328722,6.000000,20270.000,847.000,16093.440000,0.000,292.821,23.383485,847,2.320240,1.652410
veh_003230,completed,19431.029259,8.357981,19432.000000,0.970741,9.000000,20272.000,840.000,16093.440000,0.000,285.967,23.315985,840,2.799320,2.122205
veh_003231,completed,19438.014966,6.985706,19439.000000,0.985034,7.000000,20274.000,835.000,16093.440000,0.000,280.706,25.174555,835,3.171295,1.404631
veh_003232,completed,19443.223982,5.209016,19444.000000,0.776018,5.000000,20276.000,832.000,16093.440000,0.000,277.794,22.375286,832,3.103342,1.831392
veh_003233,completed,19450.726442,7.502460,19451.000000,0.273558,7.000000,20278.000,827.000,16093.440000,0.000,272.465,24.681607,827,3.376302,1.442965
veh_003234,completed,19458.792470,8.066028,19459.000000,0.207530,8.000000,20334.000,875.000,16093.440000,0.000,320.916,19.141254,875,2.315188,1.962358
veh_003235,completed,19466.985080,8.192611,19467.000000,0.014920,8.000000,20336.000,869.000,16093.440000,0.000,315.019,21.956398,869,2.230123,1.866920
veh_003236,completed,19471.385459,4.400378,19472.000000,0.614541,5.000000,20338.000,866.000,16093.440000,0.000,312.053,20.189735,866,3.151127,1.496988
veh_003237,completed,19478.041588,6.656129,19479.000000,0.958412,7.000000,20357.000,878.000,16093.440000,0.000,323.808,18.940709,878,3.557104,1.842409
veh_003238,completed,19482.119824,4.078236,19483.000000,0.880176,4.000000,20359.000,876.000,16093.440000,0.000,321.928,23.647445,876,1.896299,1.745121
veh_003239,completed,19486.911630,4.791806,19487.000000,0.088370,4.000000,20361.000,874.000,16093.440000,0.000,319.920,26.114729,874,2.838129,1.869360
veh_003240,completed,19490.993724,4.082095,19491.000000,0.006276,4.000000,20364.000,873.000,16093.440000,0.000,318.472,21.530819,873,2.158323,2.378581
veh_003241,completed,19496.600795,5.607071,19497.000000,0.399205,6.000000,20366.000,869.000,16093.440000,0.000,314.757,21.988138,869,3.069414,1.986943
veh_003242,completed,19500.446780,3.845984,19501.000000,0.553220,4.000000,20373.000,872.000,16093.440000,0.000,317.951,19.058408,872,3.257901,1.846107
veh_003243,completed,19507.609167,7.162387,19508.000000,0.390833,7.000000,20375.000,867.000,16093.440000,0.000,312.851,19.225811,867,2.181487,1.421830
veh_003244,completed,19513.590681,5.981514,19514.000000,0.409319,6.000000,20379.000,865.000,16093.440000,0.000,310.917,21.583057,865,2.302933,1.847941
veh_003245,completed,19518.293988,4.703307,19519.000000,0.706012,5.000000,20382.000,863.000,16093.440000,0.000,308.539,23.734836,863,1.503780,2.532112
veh_003246,completed,19525.022145,6.728157,19526.000000,0.977855,7.000000,20383.000,857.000,16093.440000,0.000,303.042,24.093589,857,3.759398,1.572158
veh_003247,completed,19533.318264,8.296120,19534.000000,0.681736,8.000000,20386.000,852.000,16093.440000,0.000,297.734,23.254037,852,2.893616,2.134643
veh_003248,completed,19539.836342,6.518078,19540.000000,0.163658,6.000000,20388.000,848.000,16093.440000,0.000,293.641,21.980218,848,3.411762,1.958363
veh_003249,completed,19544.960852,5.124510,19545.000000,0.039148,5.000000,20391.000,846.000,16093.440000,0.000,291.826,22.379804,846,1.636294,1.973621
veh_003250,completed,19550.535070,5.574218,19551.000000,0.464930,6.000000,20394.000,843.000,16093.440000,0.000,288.922,21.119865,843,3.025386,1.953560
veh_003251,completed,19556.378891,5.843821,19557.000000,0.621109,6.000000,20396.000,839.000,16093.440000,0.000,285.096,24.865023,839,1.988374,1.991477
veh_003252,completed,19561.326589,4.947698,19562.000000,0.673411,5.000000,20399.000,837.000,16093.440000,0.000,282.549,23.736060,837,2.618049,1.980965
veh_003253,completed,19564.758996,3.432406,19565.000000,0.241004,3.000000,20404.000,839.000,16093.440000,0.000,284.983,21.796411,839,2.282294,2.167415
veh_003254,completed,19570.191248,5.432253,19571.000000,0.808752,6.000000,20407.000,836.000,16093.440000,0.000,281.791,20.342697,836,3.546284,2.409145
veh_003255,completed,19578.055329,7.864081,19579.000000,0.944671,8.000000,20409.000,830.000,16093.440000,0.000,275.941,20.447403,830,3.148824,1.620618
veh_003256,completed,19582.814469,4.759140,19583.000000,0.185531,4.000000,20411.000,828.000,16093.440000,0.000,273.940,24.699051,828,3.487972,1.771630
veh_003257,completed,19585.918966,3.104497,19586.000000,0.081034,3.000000,20413.000,827.000,16093.440000,0.000,272.685,22.948214,827,2.262280,1.474314
veh_003258,completed,19591.785793,5.866827,19592.000000,0.214207,6.000000,20415.000,823.000,16093.440000,0.000,268.831,23.054941,823,2.664565,2.120709
veh_003259,completed,19599.440004,7.654211,19600.000000,0.559996,8.000000,20417.000,817.000,16093.440000,0.000,263.048,22.126460,817,3.663186,2.098501
veh_003260,completed,19602.856361,3.416357,19603.000000,0.143639,3.000000,20419.000,816.000,16093.440000,0.000,262.117,23.352087,816,2.370976,1.702956
veh_003261,completed,19609.141417,6.285055,19610.000000,0.858583,7.000000,20422.000,812.000,16093.440000,0.000,257.451,22.554588,812,3.238418,1.798748
veh_003262,completed,19615.758585,6.617169,19616.000000,0.241415,6.000000,20424.000,808.000,16093.440000,0.000,254.069,20.638887,808,1.637914,1.743426
veh_003263,completed,19622.563870,6.805285,19623.000000,0.436130,7.000000,20427.000,804.000,16093.440000,0.000,249.620,23.771028,804,4.225489,2.138446
veh_003264,completed,19629.399512,6.835643,19630.000000,0.600488,7.000000,20429.000,799.000,16093.440000,0.000,244.891,25.287631,799,2.442508,2.000684
veh_003265,completed,19636.311720,6.912207,19637.000000,0.688280,7.000000,20431.000,794.000,16093.440000,0.000,239.769,25.605760,794,1.597608,1.694073
veh_003266,completed,19639.935809,3.624089,19640.000000,0.064191,3.000000,20433.000,793.000,16093.440000,0.000,238.882,21.191150,793,1.199489,1.328890
veh_003267,completed,19646.859897,6.924088,19647.000000,0.140103,7.000000,20450.000,803.000,16093.440000,0.000,248.629,20.294940,803,2.382623,1.714448
veh_003268,completed,19654.926167,8.066270,19655.000000,0.073833,8.000000,20454.000,799.000,16093.440000,0.000,244.656,22.825478,799,3.352146,2.222215
veh_003269,completed,19660.593686,5.667519,19661.000000,0.406314,6.000000,20457.000,796.000,16093.440000,0.000,241.660,19.993023,796,2.544775,2.084550
veh_003270,completed,19667.150816,6.557130,19668.000000,0.849184,7.000000,20459.000,791.000,16093.440000,0.000,236.969,23.523671,791,2.171169,2.170685
veh_003271,completed,19671.629191,4.478376,19672.000000,0.370809,4.000000,20558.000,886.000,16093.440000,0.000,331.871,18.264021,886,2.147590,2.002890
veh_003272,completed,19679.583661,7.954470,19680.000000,0.416339,8.000000,20560.000,880.000,16093.440000,0.000,325.995,19.307632,880,1.827891,1.611236
veh_003273,completed,19684.656090,5.072429,19685.000000,0.343910,5.000000,20574.000,889.000,16093.440000,0.000,334.693,18.877801,889,3.253056,1.959457
veh_003274,completed,19693.130316,8.474226,19694.000000,0.869684,9.000000,20576.000,882.000,16093.440000,0.000,327.801,22.652698,882,2.383977,1.488898
veh_003275,completed,19698.560402,5.430086,19699.000000,0.439598,5.000000,20578.000,879.000,16093.440000,0.000,324.882,21.516925,879,3.048421,1.498463
veh_003276,completed,19705.577050,7.016648,19706.000000,0.422950,7.000000,20580.000,874.000,16093.440000,0.000,319.835,24.269319,874,2.490404,1.588475
veh_003277,completed,19710.776922,5.199872,19711.000000,0.223078,5.000000,20582.000,871.000,16093.440000,0.000,316.706,26.019292,871,3.150906,1.678715
veh_003278,completed,19719.593552,8.816629,19720.000000,0.406448,9.000000,20584.000,864.000,16093.440000,0.000,310.142,19.882971,864,3.530680,1.980319
veh_003279,completed,19722.635350,3.041798,19723.000000,0.364650,3.000000,20586.000,863.000,16093.440000,0.000,308.844,20.206525,863,3.099203,1.153554
veh_003280,completed,19729.189328,6.553978,19730.000000,0.810672,7.000000,20589.000,859.000,16093.440000,0.000,304.669,19.149246,859,3.082951,2.284929
veh_003281,completed,19732.070157,2.880830,19733.000000,0.929843,3.000000,20591.000,858.000,16093.440000,0.000,303.692,22.203190,858,4.040534,1.956656
veh_003282,completed,19736.262993,4.192836,19737.000000,0.737007,4.000000,20593.000,856.000,16093.440000,0.000,301.487,24.917865,856,1.686295,1.576607
veh_003283,completed,19745.100983,8.837990,19746.000000,0.899017,9.000000,20594.000,848.000,16093.440000,0.000,294.059,22.848620,848,2.438675,1.699759
veh_003284,completed,19752.463015,7.362032,19753.000000,0.536985,7.000000,20596.000,843.000,16093.440000,0.000,288.793,22.379399,843,3.053180,1.323421
veh_003285,completed,19755.447203,2.984189,19756.000000,0.552797,3.000000,20598.000,842.000,16093.440000,0.000,287.598,23.677207,842,1.877822,1.656889
veh_003286,completed,19761.438157,5.990954,19762.000000,0.561843,6.000000,20600.000,838.000,16093.440000,0.000,283.924,20.072571,838,3.737084,2.065878
veh_003287,completed,19766.508654,5.070497,19767.000000,0.491346,5.000000,20602.000,835.000,16093.440000,0.000,280.659,23.655358,835,1.897357,1.320330
veh_003288,completed,19773.363349,6.854695,19774.000000,0.636651,7.000000,20604.000,830.000,16093.440000,0.000,275.973,20.777549,830,3.319819,1.573374
veh_003289,completed,19782.138960,8.775611,19783.000000,0.861040,9.000000,20620.000,837.000,16093.440000,0.000,283.125,19.991610,837,1.875066,1.318197
veh_003290,completed,19789.119801,6.980841,19790.000000,0.880199,7.000000,20623.000,833.000,16093.440000,0.000,278.776,22.057403,833,3.071936,2.422467
veh_003291,completed,19795.771779,6.651979,19796.000000,0.228221,6.000000,20635.000,839.000,16093.440000,0.000,284.553,19.529544,839,3.469383,1.806520
veh_003292,completed,19802.533841,6.762062,19803.000000,0.466159,7.000000,20637.000,834.000,16093.440000,0.000,279.458,25.479141,834,2.851740,1.507342
veh_003293,completed,19806.895076,4.361235,19807.000000,0.104924,4.000000,20638.000,831.000,16093.440000,0.000,277.144,24.056175,831,2.638918,1.658872
veh_003294,completed,19813.946779,7.051702,19814.000000,0.053221,7.000000,20717.000,903.000,16093.440000,0.000,348.821,18.363937,903,2.389036,1.768410
veh_003295,completed,19821.328422,7.381644,19822.000000,0.671578,8.000000,20719.000,897.000,16093.440000,0.000,342.515,19.927097,897,2.959895,1.269135
veh_003296,completed,19826.409888,5.081466,19827.000000,0.590112,5.000000,20721.000,894.000,16093.440000,0.000,339.722,19.158199,894,2.815437,1.859485
veh_003297,completed,19831.446163,5.036274,19832.000000,0.553837,5.000000,20723.000,891.000,16093.440000,0.000,336.481,23.368718,891,2.837698,1.517096
veh_003298,completed,19839.621133,8.174971,19840.000000,0.378867,8.000000,20724.000,884.000,16093.440000,0.000,330.114,24.555620,884,3.137284,1.470820
veh_003299,completed,19845.934818,6.313685,19846.000000,0.065182,6.000000,20727.000,881.000,16093.440000,0.000,326.748,22.035120,881,2.553654,1.758782
veh_003300,completed,19850.228841,4.294023,19851.000000,0.771159,5.000000,20729.000,878.000,16093.440000,0.000,323.632,24.459790,878,2.029087,1.572440
veh_003301,completed,19855.592713,5.363872,19856.000000,0.407287,5.000000,20731.000,875.000,16093.440000,0.000,321.032,19.724088,875,3.205221,2.012342
veh_003302,completed,19860.906436,5.313723,19861.000000,0.093564,5.000000,20734.000,873.000,16093.440000,0.000,318.838,24.249900,873,2.865314,2.357804
veh_003303,completed,19866.809665,5.903229,19867.000000,0.190335,6.000000,20736.000,869.000,16093.440000,0.000,314.693,24.441926,869,3.186252,1.309976
veh_003304,completed,19872.700595,5.890930,19873.000000,0.299405,6.000000,20738.000,865.000,16093.440000,0.000,310.908,22.791966,865,2.691145,1.804270
veh_003305,completed,19878.326680,5.626085,19879.000000,0.673320,6.000000,20741.000,862.000,16093.440000,0.000,307.497,19.272707,862,4.338182,2.215994
veh_003306,completed,19886.837585,8.510904,19887.000000,0.162415,8.000000,20744.000,857.000,16093.440000,0.000,303.104,21.525874,857,3.888453,1.391940
veh_003307,completed,19894.086006,7.248421,19895.000000,0.913994,8.000000,20746.000,851.000,16093.440000,0.000,297.135,21.671701,851,2.735462,1.729509
veh_003308,completed,19902.310491,8.224485,19903.000000,0.689509,8.000000,20749.000,846.000,16093.440000,0.000,291.382,23.029030,846,3.476050,1.624858
veh_003309,completed,19905.768512,3.458021,19906.000000,0.231488,3.000000,20754.000,848.000,16093.440000,0.000,293.600,19.064883,848,2.126844,2.121735
veh_003310,completed,19911.935223,6.166710,19912.000000,0.064777,6.000000,20783.000,871.000,16093.440000,0.000,316.676,20.269000,871,3.246797,1.268612
veh_003311,completed,19919.697388,7.762165,19920.000000,0.302612,8.000000,20785.000,865.000,16093.440000,0.000,310.993,20.597405,865,1.373489,2.008752
veh_003312,completed,19926.785506,7.088118,19927.000000,0.214494,7.000000,20788.000,861.000,16093.440000,0.000,306.557,25.236479,861,3.118621,2.182223
veh_003313,completed,19931.766484,4.980978,19932.000000,0.233516,5.000000,20793.000,861.000,16093.440000,0.000,307.023,19.823954,861,4.077447,2.353612
veh_003314,completed,19936.632538,4.866054,19937.000000,0.367462,5.000000,20795.000,858.000,16093.440000,0.000,303.984,18.990108,858,2.640052,1.840948
veh_003315,completed,19944.072566,7.440028,19945.000000,0.927434,8.000000,20797.000,852.000,16093.440000,0.000,297.986,21.353215,852,2.414808,1.856826
veh_003316,completed,19949.753795,5.681229,19950.000000,0.246205,5.000000,20799.000,849.000,16093.440000,0.000,295.000,21.714064,849,2.699152,1.760905
veh_003317,completed,19956.726248,6.972453,19957.000000,0.273752,7.000000,20802.000,845.000,16093.440000,0.000,290.767,20.002003,845,2.150775,1.618989
veh_003318,completed,19962.961169,6.234922,19963.000000,0.038831,6.000000,20804.000,841.000,16093.440000,0.000,287.102,21.821145,841,3.733398,2.228552
veh_003319,completed,19968.784711,5.823542,19969.000000,0.215289,6.000000,20807.000,838.000,16093.440000,0.000,283.696,22.566232,838,3.158519,1.702574
veh_003320,completed,19974.965430,6.180720,19975.000000,0.034570,6.000000,20809.000,834.000,16093.440000,0.000,279.951,19.799152,834,2.462968,1.943763
veh_003321,completed,19979.721027,4.755597,19980.000000,0.278973,5.000000,20811.000,831.000,16093.440000,0.000,276.557,21.787557,831,3.108799,1.223449
veh_003322,completed,19988.272802,8.551775,19989.000000,0.727198,9.000000,20813.000,824.000,16093.440000,0.000,269.703,26.319732,824,2.622176,2.065390
veh_003323,completed,19995.095071,6.822270,19996.000000,0.904929,7.000000,20816.000,820.000,16093.440000,0.000,265.383,22.800358,820,3.001633,2.447141
veh_003324,completed,20003.194078,8.099006,20004.000000,0.805922,8.000000,20818.000,814.000,16093.440000,0.000,259.461,22.150344,814,2.488801,1.817742
veh_003325,completed,20008.400283,5.206205,20009.000000,0.599717,5.000000,20820.000,811.000,16093.440000,0.000,257.031,23.415665,811,2.381465,2.143512
veh_003326,completed,20013.589479,5.189196,20014.000000,0.410521,5.000000,20823.000,809.000,16093.440000,0.000,254.630,22.927913,809,2.140801,2.266646
veh_003327,completed,20019.110613,5.521134,20020.000000,0.889387,6.000000,20825.000,805.000,16093.440000,0.000,251.014,24.171047,805,2.910303,2.434113
veh_003328,completed,20023.818227,4.707614,20024.000000,0.181773,4.000000,20829.000,805.000,16093.440000,0.000,250.921,20.334808,805,2.892866,2.512351
veh_003329,completed,20030.835457,7.017230,20031.000000,0.164543,7.000000,20831.000,800.000,16093.440000,0.000,246.135,21.203095,800,2.937448,1.950644
veh_003330,completed,20037.904217,7.068760,20038.000000,0.095783,7.000000,20834.000,796.000,16093.440000,0.000,241.763,22.705232,796,3.419714,1.705600
veh_003331,completed,20043.134516,5.230299,20044.000000,0.865484,6.000000,20835.000,791.000,16093.440000,0.000,237.095,22.528353,791,2.639399,1.256199
veh_003332,completed,20048.655019,5.520504,20049.000000,0.344981,5.000000,20837.000,788.000,16093.440000,0.000,233.685,23.610101,788,2.362684,1.493031
veh_003333,completed,20055.219923,6.564903,20056.000000,0.780077,7.000000,20839.000,783.000,16093.440000,0.000,228.447,24.306095,783,3.226109,1.834549
veh_003334,completed,20060.091039,4.871116,20061.000000,0.908961,5.000000,20841.000,780.000,16093.440000,0.000,226.142,23.331892,780,3.785282,1.960887
veh_003335,completed,20065.477046,5.386008,20066.000000,0.522954,5.000000,20843.000,777.000,16093.440000,0.000,223.066,24.502926,777,1.658576,1.745500
veh_003336,completed,20073.817778,8.340731,20074.000000,0.182222,8.000000,20846.000,772.000,16093.440000,0.000,217.864,21.941262,772,3.607814,2.396648
veh_003337,completed,20078.697913,4.880136,20079.000000,0.302087,5.000000,20848.000,769.000,16093.440000,0.000,215.100,22.445307,769,2.686803,1.861716
veh_003338,completed,20083.922680,5.224767,20084.000000,0.077320,5.000000,20851.000,767.000,16093.440000,0.000,212.657,21.295481,767,1.685694,2.004203
veh_003339,completed,20093.679775,9.757095,20094.000000,0.320225,10.000000,20853.000,759.000,16093.440000,0.000,204.691,21.888954,759,3.828902,1.661250
veh_003340,completed,20096.490217,2.810442,20097.000000,0.509783,3.000000,20855.000,758.000,16093.440000,0.000,203.842,23.499082,758,3.156699,2.170169
veh_003341,completed,20100.713655,4.223438,20101.000000,0.286345,4.000000,20975.000,874.000,16093.440000,0.000,319.636,18.167164,874,2.955594,1.635262
veh_003342,completed,20109.409609,8.695954,20110.000000,0.590391,9.000000,20977.000,867.000,16093.440000,0.000,312.940,23.918123,867,1.471416,2.129658
veh_003343,completed,20114.795287,5.385678,20115.000000,0.204713,5.000000,20980.000,865.000,16093.440000,0.000,310.591,21.824167,865,3.587197,2.062045
veh_003344,completed,20121.545032,6.749745,20122.000000,0.454968,7.000000,20982.000,860.000,16093.440000,0.000,305.479,24.856765,860,1.531756,1.533797
veh_003345,completed,20130.724517,9.179486,20131.000000,0.275483,9.000000,20983.000,852.000,16093.440000,0.000,298.011,25.358262,852,3.265725,1.288842
veh_003346,completed,20135.648962,4.924445,20136.000000,0.351038,5.000000,20986.000,850.000,16093.440000,0.000,295.799,22.128387,850,3.000228,1.648856
veh_003347,completed,20140.761702,5.112740,20141.000000,0.238298,5.000000,20988.000,847.000,16093.440000,0.000,292.568,25.975812,847,3.637858,1.327692
veh_003348,completed,20147.377882,6.616180,20148.000000,0.622118,7.000000,20990.000,842.000,16093.440000,0.000,287.770,21.087238,842,3.411893,1.966355
veh_003349,completed,20153.264147,5.886266,20154.000000,0.735853,6.000000,20992.000,838.000,16093.440000,0.000,284.102,24.757493,838,4.608871,2.198331
veh_003350,completed,20158.476756,5.212609,20159.000000,0.523244,5.000000,20994.000,835.000,16093.440000,0.000,280.974,20.795517,835,2.042057,1.854199
veh_003351,completed,20164.276771,5.800014,20165.000000,0.723229,6.000000,20997.000,832.000,16093.440000,0.000,277.356,25.641622,832,2.759615,2.128245
veh_003352,completed,20168.284579,4.007808,20169.000000,0.715421,4.000000,20998.000,829.000,16093.440000,0.000,274.793,22.811726,829,1.657251,1.233084
veh_003353,completed,20174.983165,6.698586,20175.000000,0.016835,6.000000,21001.000,826.000,16093.440000,0.000,271.382,24.932453,826,2.457328,2.146130
veh_003354,completed,20182.234906,7.251741,20183.000000,0.765094,8.000000,21003.000,820.000,16093.440000,0.000,265.990,23.930522,820,3.020133,2.337375
veh_003355,completed,20187.992729,5.757823,20188.000000,0.007271,5.000000,21005.000,817.000,16093.440000,0.000,262.594,23.633418,817,2.410476,1.198844
veh_003356,completed,20193.657010,5.664281,20194.000000,0.342990,6.000000,21007.000,813.000,16093.440000,0.000,258.563,21.623883,813,2.835496,1.617796
veh_003357,completed,20200.480185,6.823175,20201.000000,0.519815,7.000000,21025.000,824.000,16093.440000,0.000,269.713,19.515965,824,2.467746,1.890201
veh_003358,completed,20205.672830,5.192645,20206.000000,0.327170,5.000000,21027.000,821.000,16093.440000,0.000,266.762,22.508146,821,2.764950,1.730807
veh_003359,completed,20211.210634,5.537804,20212.000000,0.789366,6.000000,21030.000,818.000,16093.440000,0.000,263.518,24.395996,818,2.617293,1.787275
veh_003360,completed,20217.108134,5.897499,20218.000000,0.891866,6.000000,21031.000,813.000,16093.440000,0.000,259.083,22.783842,813,2.971166,1.396533
veh_003361,completed,20225.316151,8.208017,20226.000000,0.683849,8.000000,21066.000,840.000,16093.440000,0.000,285.461,19.158774,840,2.991174,1.870376
veh_003362,completed,20231.242320,5.926169,20232.000000,0.757680,6.000000,21068.000,836.000,16093.440000,0.000,281.498,23.840246,836,1.088647,1.883470
veh_003363,completed,20237.071729,5.829408,20238.000000,0.928271,6.000000,21080.000,842.000,16093.440000,0.000,287.764,20.062853,842,3.713119,1.519416
veh_003364,completed,20242.825507,5.753778,20243.000000,0.174493,5.000000,21082.000,839.000,16093.440000,0.000,285.000,23.294017,839,2.915917,1.807615
veh_003365,completed,20248.249815,5.424308,20249.000000,0.750185,6.000000,21084.000,835.000,16093.440000,0.000,280.918,23.110958,835,3.327993,1.739965
veh_003366,completed,20252.802437,4.552622,20253.000000,0.197563,4.000000,21086.000,833.000,16093.440000,0.000,279.074,22.770663,833,3.052104,1.719674
veh_003367,completed,20257.423767,4.621330,20258.000000,0.576233,5.000000,21089.000,831.000,16093.440000,0.000,276.740,24.309738,831,3.570565,2.260900
veh_003368,completed,20264.714294,7.290527,20265.000000,0.285706,7.000000,21092.000,827.000,16093.440000,0.000,272.458,23.386988,827,2.874368,2.192639
veh_003369,completed,20269.860637,5.146342,20270.000000,0.139363,5.000000,21141.000,871.000,16093.440000,0.000,316.672,18.214471,871,2.382604,2.013352
veh_003370,completed,20275.999164,6.138527,20276.000000,0.000836,6.000000,21143.000,867.000,16093.440000,0.000,312.389,23.840263,867,2.551981,1.741533
veh_003371,completed,20281.284760,5.285596,20282.000000,0.715240,6.000000,21145.000,863.000,16093.440000,0.000,308.561,23.832025,863,2.116854,1.960586
veh_003372,completed,20285.292889,4.008129,20286.000000,0.707111,4.000000,21146.000,860.000,16093.440000,0.000,306.012,19.600498,860,3.238883,1.190860
veh_003373,completed,20290.595760,5.302872,20291.000000,0.404240,5.000000,21150.000,859.000,16093.440000,0.000,304.658,20.943350,859,2.666296,1.724269
veh_003374,completed,20298.691170,8.095410,20299.000000,0.308830,8.000000,21152.000,853.000,16093.440000,0.000,298.450,23.055824,853,2.640496,1.747212
veh_003375,completed,20304.069297,5.378127,20305.000000,0.930703,6.000000,21162.000,857.000,16093.440000,0.000,302.692,20.362925,857,2.791908,1.718759
veh_003376,completed,20309.054737,4.985440,20310.000000,0.945263,5.000000,21164.000,854.000,16093.440000,0.000,299.740,23.842243,854,3.681705,1.539272
veh_003377,completed,20314.412921,5.358184,20315.000000,0.587079,5.000000,21166.000,851.000,16093.440000,0.000,296.799,20.278996,851,2.334694,1.720463
veh_003378,completed,20319.910968,5.498046,20320.000000,0.089032,5.000000,21168.000,848.000,16093.440000,0.000,293.951,19.669061,848,1.042490,1.749443
veh_003379,completed,20326.253732,6.342764,20327.000000,0.746268,7.000000,21176.000,849.000,16093.440000,0.000,294.612,20.523717,849,1.479478,1.202705
veh_003380,completed,20331.636258,5.382526,20332.000000,0.363742,5.000000,21177.000,845.000,16093.440000,0.000,291.018,22.530300,845,3.888644,1.718761
veh_003381,completed,20337.489862,5.853604,20338.000000,0.510138,6.000000,21181.000,843.000,16093.440000,0.000,288.721,19.741809,843,3.241416,2.074059
veh_003382,completed,20342.753487,5.263625,20343.000000,0.246513,5.000000,21183.000,840.000,16093.440000,0.000,285.439,23.915982,840,2.814514,1.327568
veh_003383,completed,20349.289738,6.536251,20350.000000,0.710262,7.000000,21185.000,835.000,16093.440000,0.000,280.648,22.371644,835,3.168683,2.106983
veh_003384,completed,20355.756627,6.466888,20356.000000,0.243373,6.000000,21189.000,833.000,16093.440000,0.000,278.683,21.657801,833,1.688564,1.788422
veh_003385,completed,20362.074153,6.317526,20363.000000,0.925847,7.000000,21191.000,828.000,16093.440000,0.000,273.930,22.485263,828,2.316226,1.740988
veh_003386,completed,20369.023844,6.949691,20370.000000,0.976156,7.000000,21193.000,823.000,16093.440000,0.000,268.926,21.086977,823,1.481167,2.190597
veh_003387,completed,20374.874970,5.851126,20375.000000,0.125030,5.000000,21260.000,885.000,16093.440000,0.000,330.417,17.965503,885,3.965237,1.995715
veh_003388,completed,20382.694390,7.819420,20383.000000,0.305610,8.000000,21262.000,879.000,16093.440000,0.000,324.634,23.143567,879,3.441987,1.941019
veh_003389,completed,20389.393679,6.699289,20390.000000,0.606321,7.000000,21265.000,875.000,16093.440000,0.000,320.749,21.260372,875,1.722685,2.184465
veh_003390,completed,20397.625432,8.231753,20398.000000,0.374568,8.000000,21268.000,870.000,16093.440000,0.000,315.791,23.094944,870,2.031875,1.825464
veh_003391,completed,20403.505865,5.880433,20404.000000,0.494135,6.000000,21270.000,866.000,16093.440000,0.000,311.958,21.813471,866,3.192509,1.574184
veh_003392,completed,20409.914053,6.408188,20410.000000,0.085947,6.000000,21272.000,862.000,16093.440000,0.000,307.714,22.231750,862,2.438730,1.115784
veh_003393,completed,20414.890782,4.976728,20415.000000,0.109218,5.000000,21274.000,859.000,16093.440000,0.000,305.142,24.386721,859,2.528300,2.329428
veh_003394,completed,20420.914223,6.023441,20421.000000,0.085777,6.000000,21277.000,856.000,16093.440000,0.000,301.585,22.764671,856,2.281870,1.673874
veh_003395,completed,20428.141265,7.227042,20429.000000,0.858735,8.000000,21279.000,850.000,16093.440000,0.000,296.077,22.552133,850,3.652036,1.909538
veh_003396,completed,20433.593019,5.451754,20434.000000,0.406981,5.000000,21281.000,847.000,16093.440000,0.000,292.906,21.119246,847,1.814349,1.612904
veh_003397,completed,20441.831282,8.238264,20442.000000,0.168718,8.000000,21283.000,841.000,16093.440000,0.000,286.914,25.422404,841,2.418055,1.796895
veh_003398,completed,20447.869792,6.038509,20448.000000,0.130208,6.000000,21285.000,837.000,16093.440000,0.000,282.907,22.813816,837,3.370309,1.629755
veh_003399,completed,20456.244556,8.374765,20457.000000,0.755444,9.000000,21288.000,831.000,16093.440000,0.000,276.699,22.563674,831,2.794803,1.918856
